product_names_id,category_id
d7600f72-e6ca-40e6-9653-2eae1eed44d2,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
48211639-73e1-4d60-9e5f-d53c34401313,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
5a891b3a-c181-46f0-86c0-ea465e325749,6fe71c72-7796-466a-acbf-aa1c93f1a123
da6d90d7-b040-4098-b6c3-6f9b21dd7975,6fe71c72-7796-466a-acbf-aa1c93f1a123
c06b27e7-9286-49fc-bace-df84395d5887,6f1ecaa5-fac0-4111-ac77-a717940c788d
ab799739-a0b7-4dd0-9439-7000f6441eff,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
951da35e-ba06-4d4c-8fe2-d88e14067eea,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
72515176-6a84-4046-a005-5468d612df65,4f78f76d-ab7e-4553-9535-93b113150f20
10f58789-da1c-45d6-bd4c-9688dc9a371a,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
0fb6b664-9b1d-4fe3-9656-a55b755c879e,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
4b225030-1bae-4902-a3ce-34750326db56,6fe71c72-7796-466a-acbf-aa1c93f1a123
152dafaa-770d-4e80-84da-dfb7af397ef3,6fe71c72-7796-466a-acbf-aa1c93f1a123
9dce8b97-e4df-484d-a7b5-3cd40d5b99d0,6f1ecaa5-fac0-4111-ac77-a717940c788d
7f448bfe-6913-4c7e-8c73-f2876d13f870,6f1ecaa5-fac0-4111-ac77-a717940c788d
633a452f-990f-40a4-bc20-45890e607649,ed470df7-f8ae-4d26-8865-7241f085785b
1693feaf-03c1-4e2e-a181-503fac0617c2,6f1ecaa5-fac0-4111-ac77-a717940c788d
b0ff7c57-330d-46b0-87a3-64ccfbef4107,6f1ecaa5-fac0-4111-ac77-a717940c788d
d287b295-33c6-4471-b891-c04dccaaa681,6f1ecaa5-fac0-4111-ac77-a717940c788d
10213d33-8175-4b05-8aee-9345d3fda5f5,6f1ecaa5-fac0-4111-ac77-a717940c788d
c25c694c-d9f4-477d-97a4-f7ae4120de44,6f1ecaa5-fac0-4111-ac77-a717940c788d
7148288f-aa39-4eba-96ab-a7a8c8b18c4d,6f1ecaa5-fac0-4111-ac77-a717940c788d
a386006d-7ca9-420d-943b-1bc0b1bc07e6,6f1ecaa5-fac0-4111-ac77-a717940c788d
17040d14-8eac-4f9f-ae2e-2e307c2c0016,6f1ecaa5-fac0-4111-ac77-a717940c788d
fc6ca091-f2e9-4a65-9637-f4892717a823,6f1ecaa5-fac0-4111-ac77-a717940c788d
ca41a95f-16fa-4373-922f-510e4b702d47,6f1ecaa5-fac0-4111-ac77-a717940c788d
391e6784-d12f-49de-80ff-030596bce889,6f1ecaa5-fac0-4111-ac77-a717940c788d
28dfc969-67e8-4f99-845a-32926ba7813e,8b6798b4-4cfa-431e-9575-d757fd12ccbe
2be83c57-2eb9-4aa4-8856-5031f4ea56f0,33cd8255-6371-4baf-9888-555973935748
ee885525-0248-424e-b8b2-806984106e16,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
c997c12f-123f-4a79-aedd-8dffcbad9bad,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
484ef170-d997-4ad1-869b-ce34426a332e,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
0735356b-63aa-4ba0-8fd5-fe9d70e3553b,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
db7fd340-4266-4f93-9fdb-52cdb5a2c2aa,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
1cdf294d-65d1-4681-9e93-9b55510a0c4b,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
9651d3b2-62ad-487a-8ca9-6bb2650a3079,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
bccfce1a-85ee-466c-9bac-260e5d0b1c2f,036ac34e-2d13-4a7e-a941-897b032e9c39
344f32ba-be19-42e1-abd9-132fe01f9b2c,036ac34e-2d13-4a7e-a941-897b032e9c39
166f2789-0588-4c62-a6e2-08b316df887c,036ac34e-2d13-4a7e-a941-897b032e9c39
22c3b50a-4f53-410b-bbe1-b7cfc39b5133,036ac34e-2d13-4a7e-a941-897b032e9c39
e2a9ac68-8683-4898-a0e7-2546a3c16e75,036ac34e-2d13-4a7e-a941-897b032e9c39
d293e84e-2ca5-4328-acdc-29be67e47dd2,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
dbb62e8f-58dd-4fe0-893d-5ba37f7a0784,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
6210f2ff-1015-448d-9d04-060e405de88b,4f78f76d-ab7e-4553-9535-93b113150f20
5871e8a7-5ceb-440b-8271-5ad758e854ea,4f78f76d-ab7e-4553-9535-93b113150f20
7ce8abfe-582f-43be-b353-295fd12ef0ef,4f78f76d-ab7e-4553-9535-93b113150f20
fff4a2bb-5dfc-4030-a04b-13d537f348d1,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
fc70af17-ca22-491e-a0fb-0bbcad6026e9,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
14225b12-ce19-482a-a6a1-b0dc6c8ad6b5,33cd8255-6371-4baf-9888-555973935748
aa468d12-3dc8-4a4e-9621-819213139ec3,33cd8255-6371-4baf-9888-555973935748
210afa44-0fc0-49aa-9c6f-74988b8f0275,33cd8255-6371-4baf-9888-555973935748
f1b83ab6-833b-425d-9e77-a2a50a2a3e84,4f78f76d-ab7e-4553-9535-93b113150f20
47cbef3a-90cf-46bc-8a4e-a93bcf2fb025,4f78f76d-ab7e-4553-9535-93b113150f20
5c66cb4b-1b65-43a2-88ce-9662856cd964,036ac34e-2d13-4a7e-a941-897b032e9c39
13be73f6-ca8a-4e6e-a8f7-30b95000b5e3,036ac34e-2d13-4a7e-a941-897b032e9c39
fe69482d-2e31-4a9a-ad73-5c3ae2c63482,036ac34e-2d13-4a7e-a941-897b032e9c39
b63e795b-408c-47bb-8c72-04624bb84bd5,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
1b5ec25f-f2db-4efa-bbfa-f3ecc5ab3cf6,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
ec7746d2-ac45-417b-90b3-c49873df4932,8ee74e3f-5998-4ec8-a038-4896c2234951
ec63165d-1949-44f4-9e92-b407292b04fb,4f78f76d-ab7e-4553-9535-93b113150f20
b2fb30f3-ea47-48bb-90fc-0af849235f27,33cd8255-6371-4baf-9888-555973935748
8b2aba2c-a7a9-4c0f-a3f9-17464e6c31b5,33cd8255-6371-4baf-9888-555973935748
40064f82-8cea-402f-a5f5-720a66eb7068,33cd8255-6371-4baf-9888-555973935748
1d9d0eaf-8a19-4ee3-a47c-b90d3b1a66c8,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
ebc0ad46-133a-4803-a98b-6e3f74e61a95,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
b9312f2b-8e88-40f2-a7f5-fc4613b247a5,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
e314533d-2ac4-47ce-90bd-a881cdfd91c2,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
f6ed79f7-6ec8-4535-8a37-20b3ee944fbc,036ac34e-2d13-4a7e-a941-897b032e9c39
867edbc7-3203-4f75-ae22-fc39d4d45a06,be9d37f0-f538-4a71-b104-16a8b3d4c36c
317d1c73-85ca-4bd1-bf25-95adc6f1668c,036ac34e-2d13-4a7e-a941-897b032e9c39
54ab1578-4a55-41b3-b4c8-1af4ca7df369,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
0a2bf88d-b1c4-43bf-b2d5-e1fa3aeb5eff,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
b9422e5c-423c-4a82-9d4a-c857fb7f83d5,33cd8255-6371-4baf-9888-555973935748
b4eb53e8-3c9b-4089-8248-da778391e6ef,6fe71c72-7796-466a-acbf-aa1c93f1a123
c6b9c7a2-392a-4bf5-b8c2-9c895cd4c5b1,036ac34e-2d13-4a7e-a941-897b032e9c39
5413b56c-8c62-4c57-bd98-8438bcca7269,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
28b33fc7-8663-43ee-80d5-bf82df492651,6fe71c72-7796-466a-acbf-aa1c93f1a123
859d2fac-1f28-4eae-b763-aadf89eda893,6fe71c72-7796-466a-acbf-aa1c93f1a123
b29ff7fa-2833-4e30-bb56-d586fe9ebe3a,4f78f76d-ab7e-4553-9535-93b113150f20
c00e1e73-92c4-49bf-b46a-a0b900631a68,fbd9e263-1932-4b18-be01-a1682bb15087
db5fb1d9-226a-4823-a2fa-1d26557a4df3,fbd9e263-1932-4b18-be01-a1682bb15087
795523f5-7252-47d7-8fde-d77a1afbc982,d24dd74f-bb40-49bc-a19c-f9e90d77f4ea
9ba0e64c-f011-4874-8239-0a21d95de6b5,8b6798b4-4cfa-431e-9575-d757fd12ccbe
67c39b52-d4de-43c8-8313-f17980d3d702,6f1ecaa5-fac0-4111-ac77-a717940c788d
68baff27-677f-48c9-be24-6d384e576cb9,6f1ecaa5-fac0-4111-ac77-a717940c788d
d6543983-886b-4f60-aae8-508c99937951,6fe71c72-7796-466a-acbf-aa1c93f1a123
9016ae31-a33b-4741-be21-fd7d0eca04d4,6fe71c72-7796-466a-acbf-aa1c93f1a123
69ef7c3d-ab84-40e4-92c4-ecb024d614fc,6fe71c72-7796-466a-acbf-aa1c93f1a123
0d359237-cbfa-4521-bb9d-b37e522dafad,036ac34e-2d13-4a7e-a941-897b032e9c39
ddb79078-7256-4bfd-a292-d8f55bad2e66,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
7ae2fecc-ff6c-4048-a183-fe2ce28d2935,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
1758d702-076a-4b42-939e-3a117f7e30d0,6fe71c72-7796-466a-acbf-aa1c93f1a123
c2b6185a-1648-488c-a266-e9b78581b594,6fe71c72-7796-466a-acbf-aa1c93f1a123
e90571b2-e6f9-4b7a-adee-079b5a5eab2b,6fe71c72-7796-466a-acbf-aa1c93f1a123
31d81e57-3c88-44f6-bf4f-8b008a5ca0b4,6fe71c72-7796-466a-acbf-aa1c93f1a123
32c9a573-7765-4ea8-acb6-7d0325caf210,6fe71c72-7796-466a-acbf-aa1c93f1a123
e901a0c4-766d-4c24-89de-ad895d40dc75,6fe71c72-7796-466a-acbf-aa1c93f1a123
f0faf796-3c11-476d-b876-0df534412fc0,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
72b329b1-4608-4db8-bfe9-b49c5306d38e,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
4bb5f4eb-3f07-4112-8bc0-402c96eb87a6,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
8b114949-ec52-4c3a-8176-155d16955792,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
c20cd567-e2db-47a9-a8fc-6ef5ac592451,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
54ace3c3-5d36-41cb-acdc-42d7becc11df,33cd8255-6371-4baf-9888-555973935748
db13fd75-c6b9-46f5-8da3-caf3d8c95a2a,6fe71c72-7796-466a-acbf-aa1c93f1a123
92444825-9012-4f49-89b4-cff146b40901,ed470df7-f8ae-4d26-8865-7241f085785b
83d0ef35-ef1a-452b-bd33-4f451bdda90c,6fe71c72-7796-466a-acbf-aa1c93f1a123
f2488a97-6b3d-4804-9393-364091aa8ea1,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
851b6ad1-b57d-4ae1-80fe-d9468415d034,6fe71c72-7796-466a-acbf-aa1c93f1a123
86694e6a-dfcf-4bb1-88b0-415c0e325b21,6fe71c72-7796-466a-acbf-aa1c93f1a123
e2f1e804-2c6f-4253-8041-98f410e103fc,4f78f76d-ab7e-4553-9535-93b113150f20
6c55e396-44db-4a89-aa6d-61363dd6cbb6,ed470df7-f8ae-4d26-8865-7241f085785b
42772e34-8292-4ce8-84a1-0d587c44b401,036ac34e-2d13-4a7e-a941-897b032e9c39
fcc337ef-e312-4d9b-92d7-514cfe137e0a,036ac34e-2d13-4a7e-a941-897b032e9c39
dd55da53-b597-4086-bd84-2e57c248ca71,036ac34e-2d13-4a7e-a941-897b032e9c39
2671d493-6f44-4784-bdf5-e0bfa1989d95,036ac34e-2d13-4a7e-a941-897b032e9c39
a1424c64-2c89-4fa1-b771-1afb2dd6567c,036ac34e-2d13-4a7e-a941-897b032e9c39
d8d527f1-0ca6-41ed-bf94-c50575a68736,036ac34e-2d13-4a7e-a941-897b032e9c39
6c0e4327-5050-4e6e-88b0-1794e6ca31a7,6fe71c72-7796-466a-acbf-aa1c93f1a123
4c8a1a46-082b-4d95-9846-7a85651d2c7c,036ac34e-2d13-4a7e-a941-897b032e9c39
a7dc820b-f496-466a-85e5-922157613be8,036ac34e-2d13-4a7e-a941-897b032e9c39
fa77872d-d892-45de-badf-d942a2843b26,a403e12a-aad6-4c1b-b9c2-a9ba0dacb96b
f211a932-32eb-40c9-bdc8-59ff3ebdddb0,a403e12a-aad6-4c1b-b9c2-a9ba0dacb96b
ba4aa3eb-9aeb-4d07-9e55-674d020ab495,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
f0d43ffc-953a-4323-a1dc-071faf643c4f,036ac34e-2d13-4a7e-a941-897b032e9c39
9b4e9cfc-c164-42bd-8056-879f1dba5414,fbd9e263-1932-4b18-be01-a1682bb15087
278de2d1-31ad-4547-9b9f-3d9274296401,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
cc3dc907-450e-428d-a75f-fad14dc3ad1b,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
83a6d1a4-652f-4394-b54a-562122373e5e,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
392ca35c-d428-48da-809e-368e283f1411,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
c13f3d56-1865-421c-a7d0-efe5587ebb11,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
89452d40-fe91-4cdd-8c50-6b1d3aa618ba,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
3ed3b11f-1bb6-4cb9-9616-1bc0bb7b5b79,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
d6ae25ef-6104-41a0-8c8d-c159395d9a99,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
c4548801-ef38-46c0-b865-9fab94909f72,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
7749cab5-c671-4d29-8556-4f97f5b75a71,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
709c11db-76be-41d6-b1ac-dcf06c086d04,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
01c7cd74-3664-400b-8832-391f57cec7c0,036ac34e-2d13-4a7e-a941-897b032e9c39
8af32ba7-436f-4d45-b9b6-524f68588956,036ac34e-2d13-4a7e-a941-897b032e9c39
dbcd29b8-c00d-4ca8-8c04-f916979e72b9,036ac34e-2d13-4a7e-a941-897b032e9c39
5fb20214-da78-4da2-9677-5bbcdc94fa53,036ac34e-2d13-4a7e-a941-897b032e9c39
c66d497d-cf8a-4556-aea3-0adaf61c2cf3,036ac34e-2d13-4a7e-a941-897b032e9c39
a0c2936f-dd98-48be-b602-123e1f27cb57,036ac34e-2d13-4a7e-a941-897b032e9c39
6ba0649d-5a1c-49b1-be6d-b15e38ebd836,036ac34e-2d13-4a7e-a941-897b032e9c39
22ab4b79-b90d-41d7-8fa8-948311b14a35,036ac34e-2d13-4a7e-a941-897b032e9c39
0352812f-b4c4-4be8-b6c0-84cff6f4f21a,036ac34e-2d13-4a7e-a941-897b032e9c39
274aa821-89c1-45eb-81da-84121901e6ec,036ac34e-2d13-4a7e-a941-897b032e9c39
53a0540a-1e5b-4b01-987a-83cfe9420704,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
2dd774c3-97f5-4871-8fe3-1b6fec8584c0,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
fae53ec2-c2cc-4710-a02d-016710882645,036ac34e-2d13-4a7e-a941-897b032e9c39
5bbbcbc4-c965-42de-ab74-175da7744dcd,036ac34e-2d13-4a7e-a941-897b032e9c39
c3c5457b-c9f5-4faf-8812-a74e630da4dd,036ac34e-2d13-4a7e-a941-897b032e9c39
33830d78-e6ab-4b7d-a422-39ba4985bf0a,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
95f528d4-147b-4c03-80d7-67ae64d5b45c,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
fb1b8871-33e1-427e-bc40-015262e1eea6,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
f73999b4-4632-470e-95ae-cfde7d270324,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
2bc249f9-a447-47b0-ab1f-02e1852adba1,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
76776c76-855b-4843-a0ba-e9ff907cff87,036ac34e-2d13-4a7e-a941-897b032e9c39
bd529edb-78ce-42cc-8c39-79dbd8c82b05,036ac34e-2d13-4a7e-a941-897b032e9c39
4e587317-a99d-4751-98f0-9de8906779a7,036ac34e-2d13-4a7e-a941-897b032e9c39
fc84e321-42d0-470f-9c30-dc99156bee61,036ac34e-2d13-4a7e-a941-897b032e9c39
9496fe6b-59c2-4eab-8dde-2420f8905d43,036ac34e-2d13-4a7e-a941-897b032e9c39
5295a604-994b-4790-92a1-bee1527e238a,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
a3d8492b-160b-48d2-9d55-5c1357ce4252,6fe71c72-7796-466a-acbf-aa1c93f1a123
e48e7281-0847-479a-8897-242bc2b96f8f,9a00a819-d1f5-49a3-85b6-b1d9a97ef9ed
6af36347-3fde-4d3f-bd46-63eb5cdfee64,036ac34e-2d13-4a7e-a941-897b032e9c39
6ad6d134-1ff6-4dbf-97d9-730dc839cfcf,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
1dbd44b6-6ccd-411c-904c-ecd2e378024b,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
6109650a-09d1-4f93-970e-5d688dc1d114,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
d6e3068d-9026-4229-bc5f-fbdae524daa9,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
7a56fdcc-1574-4532-a202-b33b158cde21,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
c9ba5d93-3e4a-4fe3-9dd4-91c50227879e,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
1b010e72-c099-4650-b4c3-bd3913e64fe2,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
bfcc623a-a6b3-4f63-bb8a-bac21b2718c6,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
ea398099-2ff1-4370-9e1a-12ff970f4ce5,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
dc0751cc-f658-4022-91c4-9e778a19db7c,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
267fc034-668f-4a0c-a433-0783198d023e,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
bf827028-5005-4423-bba8-fc4196b9cb60,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
d4545f3b-a4b4-42f1-a2cd-136b526a649b,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
2b990443-a2d8-481f-9c86-a92623ca47d5,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
721b48a1-d7ac-4c5f-9732-975dce3f645c,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
1c1aca1f-45a1-40e6-986c-d58fbe2981af,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
acf0a299-3482-4c6e-8b72-41e8654e8259,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
1a27b58f-41b1-41bf-bb7f-8bddb73c98aa,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
cacb8c0a-2b1e-431e-997e-2fe30292d6f9,af95ccc0-6ddb-4b10-82b2-4de8dabfcc46
e3ad3f92-6ffb-468c-8fe5-5ba02b8de97c,33cd8255-6371-4baf-9888-555973935748
e2e817f6-da92-4512-828b-1baaea987445,33cd8255-6371-4baf-9888-555973935748
0b347ca6-f0e8-4e2e-a4d0-8a9e4b98d8f3,036ac34e-2d13-4a7e-a941-897b032e9c39
335d5ed8-300d-4ec8-91ed-26c784234cb2,8ee74e3f-5998-4ec8-a038-4896c2234951
1ace5832-fb04-428b-9fb4-dd6f4a85c55c,8ee74e3f-5998-4ec8-a038-4896c2234951
f119e3cc-1b27-49f3-b34c-dfb1b3e8616f,33cd8255-6371-4baf-9888-555973935748
3fb1afcc-e879-4c93-9e52-a395e2127366,33cd8255-6371-4baf-9888-555973935748
284b3176-4e09-4e8c-b243-257f0bd0dca3,6f1ecaa5-fac0-4111-ac77-a717940c788d
fcc0f93a-eb8d-415c-893e-db36b14d023f,8ee74e3f-5998-4ec8-a038-4896c2234951
9b001db7-9a2b-4200-b6d8-6f540a849fc0,fbd9e263-1932-4b18-be01-a1682bb15087
457afa11-c981-4960-9052-4273d3ca049f,6fe71c72-7796-466a-acbf-aa1c93f1a123
514472c1-e68b-4752-8b3e-b555aadfd29c,8ee74e3f-5998-4ec8-a038-4896c2234951
