product_ratings_id,product_id,order_id
c97180ba-e224-42b3-8328-08484ea1fcb6,bb2821bf-f854-4131-829e-bf847a988e23,17c204b8-a1cb-4a00-845f-a9f65a63c5a6
8dc90632-bdcc-48e7-b72b-7df4c5c95bcb,c84bb66e-7ae4-4c41-8cc0-b82b7409959d,e90c6754-f1c2-4a96-9d84-c1abff5aa5cb
41a99bae-4fc0-4a80-b7c0-e7035575165b,96e69db3-f364-4be2-81ac-996e2352d587,93358232-b933-4618-9692-dc17acce58b1
5579c7fa-434f-4cf3-97ef-d0b2e8be1683,4a1de2ab-7af1-455f-b34c-13bea78dc90b,08d44e0f-bd37-489f-8b9e-eedf656453aa
f5b59bb5-5e0b-432a-b083-d2e0163c8a29,9eecea1d-f763-4be5-bacd-d894ac0404d7,976e7d39-84ab-4aab-95ea-9a2efa6b5a74
9e0cdd93-9fab-43a7-9a3b-98703f288bae,10b75562-2361-4f11-9a81-de6cf494f1a1,61fa436d-a77f-4a73-b83c-e1fd42d5874f
d1a9221d-5ace-4ae0-82ca-76f80de3b799,9eecea1d-f763-4be5-bacd-d894ac0404d7,70d03958-21c2-4e5e-8ad7-493c52ddfa75
eb848f6a-918a-454e-9fcb-b2589abc0026,61e17d97-f770-4085-80d0-fc9a104646b6,1d6c2906-560a-47c2-a045-ef373fe92917
36f67702-93d2-44db-b6db-906ffbf5fab3,7af7c574-12e0-4d0e-a030-2721d28271a7,6bfdc1ed-487e-4ec1-9fb8-4122c9418d30
494d3965-2b75-41ea-948c-53803f14cf87,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,49361241-eb97-493c-8338-b8f2569a0e0d
2dbd77e0-a35e-44d5-85d9-ca6676e96cd4,9eecea1d-f763-4be5-bacd-d894ac0404d7,8d54ae1f-651a-4562-b5b6-b3f60d29b3f7
776a09da-2d25-4dd6-bcd4-ac339c153d96,9eecea1d-f763-4be5-bacd-d894ac0404d7,e317a9ee-da83-46f4-97bd-52ccb4acf684
8c1055fe-5541-4696-b52c-0e949275bb4f,9eecea1d-f763-4be5-bacd-d894ac0404d7,df43c4ec-b4ca-4670-bfa0-10d95874e328
67469925-dd5b-4ec1-b946-aaa8febc86bf,edd05ccf-ec10-432e-9007-401c2e03fd17,f8090934-6b0a-4dcf-935c-8f58ec149372
6e05ffbf-8ef7-4660-aee1-22a497d6a1c4,1291a73e-6516-42e0-be40-a3c793b32ca4,b2bf322e-16b4-419c-bfc3-b08521d469e7
43d8683a-22bc-4a3d-8542-63028e45e33e,cf29fcea-26cd-4f39-bdb7-fb2caf651a87,52a0a480-dca7-407f-82b4-70c0534602f1
6aab7aaa-91fe-4e0a-8bc1-d765ddb9c11e,7af7c574-12e0-4d0e-a030-2721d28271a7,fc4dc1ce-6863-45a2-a244-5cb23d898b0f
e2302d2b-be5e-4d27-8092-3fad0feb9e46,9eecea1d-f763-4be5-bacd-d894ac0404d7,1c0fd89e-5bf8-4ee4-8028-c290d1596b1c
8d46c1f5-3edf-48ad-938d-016053776a8f,e83bbd6f-6f7d-4ccb-a13f-e04ea014d921,7735a3b6-987d-442c-9dc0-de6c2825fca6
5c72ea02-8a2a-448e-8196-d698b1e5a776,b389c768-58d9-4d21-a202-9b84232c09ff,9bebf384-78a3-43e1-9d43-17c0174ffa26
b7a1558d-819c-4bcd-aa12-d032759e8dcd,399a6b62-aa3f-4c34-b825-60965931e676,b653367e-69e1-4c50-846d-7999f7742d8d
e8f77be7-2898-4669-842b-7fd7bb06d45e,7af7c574-12e0-4d0e-a030-2721d28271a7,cb63274b-327e-4d87-9dbf-1d7d3f717abd
8718df2f-b72c-4257-974b-751692054787,9eecea1d-f763-4be5-bacd-d894ac0404d7,9fdea5d4-7d31-4c51-a87c-02660a81a29b
54f89afd-abf6-40f9-a14b-e1f8aed28799,96e69db3-f364-4be2-81ac-996e2352d587,d1c8dc61-c87b-4695-a8a0-e254aba4abf3
86552f2b-d8b7-4204-9ff7-e1cbcce81a09,4a1de2ab-7af1-455f-b34c-13bea78dc90b,3ec465eb-225f-4a1e-8e6d-41b9bb7a64e3
69e73b86-ac98-4375-83fc-a6271489bbac,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,3c8a826d-0045-4057-9930-c2c431e2989c
c6808f6d-9e6d-4c84-9ae1-c7599fca5dc5,9eecea1d-f763-4be5-bacd-d894ac0404d7,31b3ca3f-db86-4958-8c0e-4ab770367657
5fb1ec1c-73c9-4499-ba96-54fd0c09a858,60efc7c9-7fbe-4565-9903-cb992122d1ca,a97f5643-ba60-4f13-a034-1a2bf35a8885
ec57aee9-f76a-4029-950b-e3f1d75c192c,10b75562-2361-4f11-9a81-de6cf494f1a1,342d3825-a519-45fb-b365-a999d1de9682
6007bbc4-1ebb-454a-b69a-cacb4b8a28ba,b389c768-58d9-4d21-a202-9b84232c09ff,7d66549e-37fa-42c6-89e4-ddd8e8c62f30
61322480-8786-4be0-b965-327e6a49218b,7af7c574-12e0-4d0e-a030-2721d28271a7,6744059d-d54a-44fa-892a-6ecc4d9fd0d2
b0039e5a-9887-409e-b19b-18134f1b2018,7af7c574-12e0-4d0e-a030-2721d28271a7,7d0c09cc-d88e-4b23-99d3-8f772b16ddec
a51e3cee-3dfe-4624-b346-e8f4bfab0e54,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,4d75bc7f-15bb-40d7-a212-499b6bf06987
424e5592-9395-4146-a5a9-1a914c5f1e2b,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,2ffa1611-905c-4499-8d82-dc6af5a29d4c
53d6e23d-b6b3-48d1-afdd-537f570b2511,7af7c574-12e0-4d0e-a030-2721d28271a7,895ed7d9-51c8-4826-9585-323ab9c60ba4
83078027-ab0b-4ff6-b47f-76cdc99f6a0c,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,39213304-bcfe-46bb-a0fe-fcf38354558b
55a5e817-d6e6-4cf9-ab36-2149e2e888d3,b389c768-58d9-4d21-a202-9b84232c09ff,0659dee0-47f0-4e32-adc4-296efd2a8a41
a5847f81-8ced-4bc9-8015-6322b69eeec1,9eecea1d-f763-4be5-bacd-d894ac0404d7,a8dc0260-8728-4be1-88f8-2ec65ce3cbd6
37031368-34a1-40ce-ab6d-a9d852a18306,7af7c574-12e0-4d0e-a030-2721d28271a7,fab8e539-c2d8-4968-8c4d-8c73b53ad3c8
d35ef96a-153c-4534-a2b8-c9e3e413f107,7af7c574-12e0-4d0e-a030-2721d28271a7,9913eb09-81ec-43eb-bd85-7af52aa422e3
12314254-f321-4035-9492-d57458d82218,9eecea1d-f763-4be5-bacd-d894ac0404d7,e879bbee-cde3-4cb2-870e-9e3f475507a4
b0b68177-7b4e-4fdf-9358-723799503e9e,9eecea1d-f763-4be5-bacd-d894ac0404d7,0ffc61d0-8a6e-4669-8ccc-9910ef442ae9
bf83c057-c807-4cec-9b9c-d11aa6404235,edd05ccf-ec10-432e-9007-401c2e03fd17,ef01d225-d1dd-49f6-b209-64d3a89ab604
89355f9f-d392-42c6-bf9c-d2888dcd4fb2,9eecea1d-f763-4be5-bacd-d894ac0404d7,40acb85a-e1bc-4e01-98b4-72790ba38df4
d9c6f429-b4df-46e4-88fa-ad3391c0202b,1d29d69a-ed39-4b72-b7c9-391760833221,1f185548-9776-410f-9583-4ac4da1aa98e
d71fdb76-5d1e-4282-95c7-9bea46486120,7af7c574-12e0-4d0e-a030-2721d28271a7,7e0ccb59-a55d-4099-89ff-3b503d0c5af4
3a13359f-2e2e-45a0-991b-e4af49c462ba,7af7c574-12e0-4d0e-a030-2721d28271a7,013c5d4c-e2f1-4d50-ba02-2f9d377f8bcf
efd359d6-0953-41ba-bf3c-347ff91722bc,1d29d69a-ed39-4b72-b7c9-391760833221,e0a6d2aa-de8f-42bd-839f-d1a640c209de
f569dd2a-ea3e-4c6b-b0bf-828bfae87eac,60efc7c9-7fbe-4565-9903-cb992122d1ca,5b153393-3b11-40b7-bfe5-490221bd2e63
ed325495-3e12-4555-91eb-287e9407581d,b389c768-58d9-4d21-a202-9b84232c09ff,d8eddf73-9c90-4fed-8a02-b6d80eeb40e0
348a49ef-5317-4ca8-855f-1bc1b33b4e4e,61e17d97-f770-4085-80d0-fc9a104646b6,1d0f7fba-e980-4b76-a5ff-0d79439b62f7
d65f9541-cc16-4127-b903-fc1761297c9c,9eecea1d-f763-4be5-bacd-d894ac0404d7,1d207e48-4a83-4f38-8cd2-37747af43620
fcaebe28-ab4d-45af-aa91-b74ffef940ec,7af7c574-12e0-4d0e-a030-2721d28271a7,26727308-d015-40b7-9a53-bb52b6a138fa
b22bf303-1ad1-4ea1-b956-e97064663ce9,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,fbc0e8e6-0549-45d1-96cc-0a782666e633
86229484-d130-4560-9c87-6ea620ec9d1c,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,29e7d1ad-40de-4338-8573-da81081c532c
2a5a409f-d4bd-40da-8d7e-dc781b76f865,7af7c574-12e0-4d0e-a030-2721d28271a7,0209eb74-9752-47e5-a2a2-38a0620f7889
79932f13-dd34-4af1-807d-971638ffec05,1240fe96-0539-4bff-b27e-ec0b39b010c3,102ba0ea-357a-4760-84eb-205e1c5b66cd
04558e02-8125-4c8f-b85a-83c9670ae1d3,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,ef5e1bb2-f3db-4382-a67e-cdb62c96019b
8cbd2447-7d3a-469c-9268-863cd3cce798,7af7c574-12e0-4d0e-a030-2721d28271a7,7f3bb606-e273-489b-af42-ee2a638505a0
59fc3900-c2ba-4b30-93be-76fbc7dc7640,7af7c574-12e0-4d0e-a030-2721d28271a7,d079f78d-df56-4a8c-ad4a-414db8a298be
c06c3ab8-20ca-4984-8dcb-3b637856168c,5027e4ff-3aeb-4a6b-ad5a-7a125b75a98d,94546a4e-9913-4e9e-9e4f-7a8cbcffcae7
50783a5a-ac1f-4c64-91ac-ef6ad7643861,1240fe96-0539-4bff-b27e-ec0b39b010c3,713f05d9-3fac-4dfa-b2c3-c9e22a18a195
e433f9a5-f314-4a9c-a7ba-fe289724185e,1240fe96-0539-4bff-b27e-ec0b39b010c3,0cfa1290-1ead-4e70-9a3c-110806d5bfb9
0d46837e-fa2c-48ed-9b19-6d0dab13366d,cf29fcea-26cd-4f39-bdb7-fb2caf651a87,21e01f20-bb43-4c48-8890-a2b70ee5e3fa
5ea11463-fa39-4f27-9f94-54efc17f92c5,7af7c574-12e0-4d0e-a030-2721d28271a7,d2fe783d-f597-4ae4-8455-0cc8ec9bf846
937b4a0d-7bca-4a4d-b8ac-9a68c09aca0c,5027e4ff-3aeb-4a6b-ad5a-7a125b75a98d,47ceb451-eb56-4464-b029-8bd19bb1a7c5
19c35b47-3e62-4ffa-ab13-18b4eb94c614,9b4f9a11-d013-4999-9afa-72a5fec81c83,e8466e22-72ce-4d8a-a853-0a4fae04163f
e69e8215-041d-4300-859a-12a3642e608c,9eecea1d-f763-4be5-bacd-d894ac0404d7,8de7076a-e8b5-4456-9434-ea6022e6d8d2
52ab6cfb-a681-4abb-ab31-4d608cbc1442,7af7c574-12e0-4d0e-a030-2721d28271a7,1506dd38-c6c2-419a-9748-cccae0dfc702
c48101f7-c0f0-4e3b-8f8c-b4305fb3aefd,7af7c574-12e0-4d0e-a030-2721d28271a7,cd2200e7-4dd9-4edc-a205-998c8ac6acd9
ee4720b6-331f-4353-878a-5dfb7302ea94,9eecea1d-f763-4be5-bacd-d894ac0404d7,1143bc6c-444d-4ca6-97f6-c929be4e1b4f
b67c3af6-faa9-42a1-b8ca-6ee73edfe3c1,6f6e4d0b-5aaf-4513-88c9-15d000409599,41e86f5b-84f5-4270-88f2-2870389888bc
2beeb0f4-f33a-4035-a51b-30a28201fb7c,9eecea1d-f763-4be5-bacd-d894ac0404d7,ec07da5f-3366-4f11-8104-4767e215177a
4fd2b3b5-c5a8-40d0-82d7-427dfba2304c,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,d11f13ec-8077-4a21-9349-a7c77feb9d1b
410dc0cc-8c95-4a0d-814b-11911fdccb0d,7af7c574-12e0-4d0e-a030-2721d28271a7,2d3ed000-3d45-4c6d-a735-30e16027e245
c745ca8a-4c9b-4671-b336-90059bd4c98d,1240fe96-0539-4bff-b27e-ec0b39b010c3,bf8b84c9-2e36-4653-a3e9-60d818bce954
4df43e21-e708-4140-8886-dba92c58d6d6,9eecea1d-f763-4be5-bacd-d894ac0404d7,cc63cd9b-3bed-42c1-b363-099798fc38dc
f643898a-bf8f-4f41-81b0-e9cd1e46bd26,7af7c574-12e0-4d0e-a030-2721d28271a7,46eaeeb0-6551-40e2-b8f2-c38d928688aa
e751464d-60f1-4bca-83f3-cef8c7eb1a3e,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,f38457ed-b3b1-4cb8-b4a7-a7ba8b521e92
8986078a-49df-4337-951e-30a53f9859c5,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,7389d883-cd6e-4034-ad51-67fa59c5bd5c
8e5d7a1d-a8e0-4221-9c8b-989a0ccdf819,66e0cccf-6653-4e24-b0ac-22dd67846b03,54f0c043-06eb-4901-b427-beb3bbfcc665
e9280ae0-30b6-48a4-8aa6-c768558686fb,1240fe96-0539-4bff-b27e-ec0b39b010c3,f16a0829-04db-4b54-b8ad-57506523b072
2c03dc28-5901-49f7-8993-33f1168c9939,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,53c10b49-4e98-4059-b9a6-55fe1d0a6fda
5966194c-8521-484f-b4fd-f2b89b1f4e36,cf29fcea-26cd-4f39-bdb7-fb2caf651a87,738c6693-830d-487c-b8ba-9e5ec524a99a
4bf8fe46-89f7-4309-b346-a309b77e36a0,7af7c574-12e0-4d0e-a030-2721d28271a7,8c0f325d-5a41-4efb-a994-bd734e3586fe
02e73389-6c9c-47c6-870c-bb2bb9f3b7e7,1240fe96-0539-4bff-b27e-ec0b39b010c3,e267cf6d-c059-4ef3-b498-31b3c09d225a
8245b4ff-9cee-45f2-9ffd-2ceffb8079f4,7af7c574-12e0-4d0e-a030-2721d28271a7,245fda57-a819-41bf-aff3-3f5caa3116d4
a55a897b-2cec-4bf2-97f4-1df6f370f0ce,1240fe96-0539-4bff-b27e-ec0b39b010c3,5f734a02-b81c-434f-b078-9ea16e649b53
1f5361d8-a3a5-4bf0-8d56-0f8ef3e58f9f,9eecea1d-f763-4be5-bacd-d894ac0404d7,cf13c9bf-4625-4026-b1c6-7648b2e8b282
e0c5085a-285b-4105-8717-0afdfa1f5a6e,9eecea1d-f763-4be5-bacd-d894ac0404d7,c3501525-05bc-44a3-8cb4-13a3211dfdb1
9d67d17d-6a7d-4c68-8a26-8ec2e58949d1,41467257-dcf1-491b-a88e-f1c1292b7522,9745011d-e115-4357-b0d7-363725e069b7
7f11798f-f31e-479c-8fde-bd9e264ad44c,7af7c574-12e0-4d0e-a030-2721d28271a7,5f9cdaf1-1c32-4f00-9f49-18b89488bf64
f96a9623-58d0-4fe3-9692-2406723366a6,454aa16b-d907-4c1b-91df-cd2c00bd4ef5,effea78f-3297-4203-aee8-fc693549da7e
f789f452-0974-463c-bcc9-32c53a00adde,e694da61-5964-4170-b351-700051d2ee33,63779053-934b-4686-a797-e3e0f96e5eba
4d1b03d7-fd67-44e5-b465-ecb7301e827a,454aa16b-d907-4c1b-91df-cd2c00bd4ef5,7d999ea7-63b7-4be7-9e14-520358e9c8c2
c0b30004-8996-4171-a3cb-0ed8dab1a0ae,728f459b-5c03-43fd-b8f2-9aff8d8802b1,4ea20899-f5ca-4dcd-9e61-8110f4f0989e
8ac1cda7-e872-4970-83e3-c894ac63b234,61e17d97-f770-4085-80d0-fc9a104646b6,7125b0aa-3c42-494f-a7b9-bb35b2fe1567
77e2b22d-0edb-44b5-a908-9eeb9fd6f8b8,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,d4e28a13-056b-4b9b-928f-1fbbb6640b54
4dd2f6d4-b7aa-4085-ae3d-faa12b84162a,edd05ccf-ec10-432e-9007-401c2e03fd17,bdb13941-de86-4ed3-a2bd-f134ca115d9f
96ec91c9-6d81-4f17-941f-c685a4bbff80,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,ffd6a9c0-1c7d-49b0-9a0d-cf50f2c98a27
5dd2725e-9473-44a6-b653-64e0881c9bcb,9eecea1d-f763-4be5-bacd-d894ac0404d7,301fe556-52e2-4af3-95ff-4a398486a7eb
8757bdd8-6906-4e93-90cb-990458e84718,5027e4ff-3aeb-4a6b-ad5a-7a125b75a98d,792556b0-84de-45f4-bddc-76ea4f491490
575a2729-798c-4fb3-a2b1-652f4e4a6148,e694da61-5964-4170-b351-700051d2ee33,9aa5b4ae-d72e-4f4a-a73d-7da847795c31
f94f27f8-7a7f-489e-9fbb-a54864bb99f9,4a1de2ab-7af1-455f-b34c-13bea78dc90b,3b2abbe1-1251-436f-9eda-4df54046708d
dda067c7-1643-4065-8238-99a59bbd36bc,41467257-dcf1-491b-a88e-f1c1292b7522,91327bc6-0ad4-4b9a-8c44-6f5123fdcbfe
9e3a91fd-672e-43e0-9bc6-89966c6818b5,1240fe96-0539-4bff-b27e-ec0b39b010c3,f22d9b76-ef09-4449-8312-269deec04932
ffcce32a-281d-4aa7-bb22-7b394251b52e,7af7c574-12e0-4d0e-a030-2721d28271a7,6e469886-bc95-4a1d-8273-3471317d735f
b7cff5df-0fee-4660-b957-a4e761726758,9eecea1d-f763-4be5-bacd-d894ac0404d7,92b493f6-bd52-4257-9a71-e4091fd2f4f7
d3130498-07c9-48f8-a55c-815bb93c5d4a,7af7c574-12e0-4d0e-a030-2721d28271a7,12c9af45-565a-4176-8763-69c1b2f90fcd
b0152365-54ed-4d0c-ac1d-0fe39d6da0be,41467257-dcf1-491b-a88e-f1c1292b7522,4e589405-ee44-4600-824b-a8217cfbb4eb
bbcff374-006c-4472-ad66-a373d77e38a2,4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,bc66b34f-bc9a-4f04-a67d-c80e496054f9
cea4c58e-6c62-48a4-adfd-9ce20c6db6de,6f6e4d0b-5aaf-4513-88c9-15d000409599,1a0ddf24-cec3-46df-ae90-b1052d81846b
74727565-4ad7-4c2c-a3e2-b02de60f379f,c43a4437-d5e2-49ba-8203-27e3a820acab,8b9fa033-e3d9-40b6-aaea-18c43ad6c97d
315d09d1-90ba-45d7-8972-c99583b37a29,9eecea1d-f763-4be5-bacd-d894ac0404d7,c40775b9-c4d8-48ac-a277-39b09a05d3ad
86b6330e-c16d-4288-b44e-7d31391895e9,c43a4437-d5e2-49ba-8203-27e3a820acab,b61bdc89-d3ab-4eb6-a8c9-93af495fa9d0
5433fd27-fef9-4e20-ad23-ecc41e94c9e7,b389c768-58d9-4d21-a202-9b84232c09ff,92e7c312-6b5f-4a83-9a4f-58144a6b7f38
2ef6b222-9aec-4d89-923d-33d8f5b7949e,9eecea1d-f763-4be5-bacd-d894ac0404d7,f6268191-0507-43b7-870d-b90571ca5789
a55583cc-3d4d-4c1f-a208-e4a6c9d9573c,9eecea1d-f763-4be5-bacd-d894ac0404d7,aa976dbb-5067-406d-b1c0-2ea3020d039a
4771aa5e-b4e2-415f-844e-735637b516b7,61e17d97-f770-4085-80d0-fc9a104646b6,0587eb80-242a-4285-828e-be719eecf038
12064daa-5c0b-4940-bdf4-6e4dab893ede,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,12fb3d07-640b-47bf-8034-56e545d0e74d
3213a020-dcc9-438a-95b8-9575dd80fbe1,61e17d97-f770-4085-80d0-fc9a104646b6,e66ddafd-4d85-485d-afb3-586251f188fb
9fa1523e-4182-4790-9fbd-47546632e251,9eecea1d-f763-4be5-bacd-d894ac0404d7,9ec6f6e9-5222-465d-9a9b-87bab89cdfea
e052861a-41d6-415a-9a6e-c6b0a9a07fad,edd05ccf-ec10-432e-9007-401c2e03fd17,9a056658-c4ae-437a-9a17-a861c9527e93
5cc7d945-88bb-49f0-a156-828e6d5d8e67,7af7c574-12e0-4d0e-a030-2721d28271a7,034a7ffc-6c5f-4f40-a3cf-2ef3381b3a6f
4be83bad-9139-42d9-8215-2d194cb54fae,b389c768-58d9-4d21-a202-9b84232c09ff,65eb1be8-539f-44ed-9db3-4f427874f8ed
6836f5a8-d503-4010-9a62-b02db08a76a3,728f459b-5c03-43fd-b8f2-9aff8d8802b1,0392829d-c43c-4ddf-bea8-2b2355835fb6
4028e609-0373-463d-8dc8-bec3d09cb415,1240fe96-0539-4bff-b27e-ec0b39b010c3,b1747422-a9d6-4e45-bfa3-404442981690
61a4f582-3262-4299-8b2b-bddbef1984b9,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,9dd6c255-a7dc-4702-9fc1-18e499c63037
bfc416c3-2523-49f7-ba66-5b86075a3010,61e17d97-f770-4085-80d0-fc9a104646b6,f6886950-d4db-4b84-8a38-6b1c9ca40f4b
5b5241e9-a00f-47a6-a67b-51385902922d,4a1de2ab-7af1-455f-b34c-13bea78dc90b,b5cf6f49-6bb3-473f-971f-9b5528e7fbe9
6bf95950-d2e2-483e-9ffe-ac3891ade125,9eecea1d-f763-4be5-bacd-d894ac0404d7,8ddd1660-22a9-43e4-95d9-84dd94ed2146
5607e97e-7c27-40d0-8189-a35c1b163491,1240fe96-0539-4bff-b27e-ec0b39b010c3,e6a0babd-b69d-4816-bb2b-82fd985a85ab
63215a49-cc5a-4142-b7b4-695260b43825,61e17d97-f770-4085-80d0-fc9a104646b6,d65690dd-0bab-4fa4-99cc-b52620e60036
e04a3fc3-a3cc-47a2-9efa-ea7a69e78bf4,d12768be-0765-4414-b1fc-34bb1db63a19,71e95c81-8f23-4e88-be80-b96284a3d40b
db18cdab-558a-4f01-81e9-3b9305b1cb20,b389c768-58d9-4d21-a202-9b84232c09ff,93049fd5-59ea-40df-8d7f-4ca7dec69b16
b7dab422-f243-4307-a4e2-41581f210770,9eecea1d-f763-4be5-bacd-d894ac0404d7,f1e5d69d-b01b-4799-afe9-9991a58c95d2
3172e680-15a4-4370-b615-ff83ef3a0684,7af7c574-12e0-4d0e-a030-2721d28271a7,eb906117-6c3b-4291-94e2-5d8dbcd69e90
7aeed3db-49c0-4c3d-a300-cc91b2b93a1f,995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,81abeb4e-06a5-4055-a15c-d26c7a751ce3
3acb75db-2e0f-44a1-b866-411e60f92904,7af7c574-12e0-4d0e-a030-2721d28271a7,7c9fbc00-1869-4f0a-a302-e95b6cd27e09
ad14b0b6-c146-4419-8a33-9c98a1672785,b389c768-58d9-4d21-a202-9b84232c09ff,f5ef7f02-1cd5-4e19-86e3-a9d59afbb533
6f754f81-cd9f-45fc-8343-743752818e53,65f6a289-50a3-4531-b79e-d82d8f329ac6,effaea2c-51bf-4338-bcb0-cb1e594cbbcc
77ba729b-93f2-4f8d-9582-0260d0da9f42,b389c768-58d9-4d21-a202-9b84232c09ff,1458b267-ca2b-43e5-b17f-fd1542858780
4f97d4f0-ee00-4e20-a269-af3877d55d74,1240fe96-0539-4bff-b27e-ec0b39b010c3,ab12ba7e-c0d1-4afa-9e6c-fab5000a1eb8
